origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat,edge_betweenness,edge_closeness,edge_pagerank,masa_economica,eph_maestro
ahuehuetes_norte,loma_de_la_palma,6,48.0,235.64063375225012,-99.24577865828584,19.40537707718716,-99.2716599233325,19.385898929960657,0.0121580547112462,0.8431334012797912,0.1986830614687396,11310.750420108008,235.64063375225018
ahuehuetes_norte,ave_club_de_golf_lomas,7,5.0,235.423012490694,-99.24577865828584,19.40537707718716,-99.28091970167468,19.401253668149664,0.0091185410334346,0.8431334012797912,0.1986830614687396,1177.11506245347,235.42301249069402
ahuehuetes_norte,bosques_pabellon,8,259.0,231.5270884836281,-99.24577865828584,19.40537707718716,-99.26237205113314,19.39081057167338,0.0091185410334346,0.8431334012797912,0.1986830614687396,59965.515917259676,231.5270884836281
ahuehuetes_norte,bosque_3,9,69.0,228.7449853549037,-99.24577865828584,19.40537707718716,-99.21288032848123,19.4063632650854,0.0030395136778115,0.8432773052567974,0.1986830614687396,15783.403989488359,228.74498535490375
ahuehuetes_norte,sotelo,10,163.0,227.52000734742256,-99.24577865828584,19.40537707718716,-99.21499282484368,19.44840872221721,0.0060790273556231,0.8432773052567974,0.1986830614687396,37085.76119762988,227.52000734742256
ahuehuetes_norte,bosque_2,11,41.0,227.0281994649185,-99.24577865828584,19.40537707718716,-99.1993852040483,19.41472205113683,0.0030395136778115,0.8432773052567974,0.1986830614687396,9308.156178061658,227.0281994649185
ahuehuetes_norte,el_olivo,12,38.0,224.1476501698189,-99.24577865828584,19.40537707718716,-99.27744135324596,19.38735328963119,0.0030395136778115,0.8431334012797912,0.1986830614687396,8517.610706453119,224.14765016981892
ahuehuetes_norte,vialidad_de_la_barranca,13,129.0,221.17990473811665,-99.24577865828584,19.40537707718716,-99.28056454184696,19.393200459164007,0.0030395136778115,0.8431334012797912,0.1986830614687396,28532.207711217045,221.17990473811662
ahuehuetes_norte,interlomas_magnocentro,14,217.0,219.1047727782557,-99.24577865828584,19.40537707718716,-99.27313998603957,19.40328714404757,0.0030395136778115,0.8431334012797912,0.1986830614687396,47545.73569288148,219.10477277825566
ahuehuetes_norte,santa_fe_ibero,15,215.0,218.9727989247728,-99.24577865828584,19.40537707718716,-99.26311562221406,19.36882267011668,0.0091185410334346,0.8432773052567974,0.1986830614687396,47079.151768826145,218.97279892477277
ahuehuetes_norte,blvrd_anahuac,16,83.0,218.29636054006212,-99.24577865828584,19.40537707718716,-99.27341980622992,19.394441131049383,0.0121580547112462,0.8431334012797912,0.1986830614687396,18118.59792482516,218.29636054006218
ahuehuetes_norte,bondojito_asf,17,48.0,217.49858009517297,-99.24577865828584,19.40537707718716,-99.20557228346966,19.399846141308945,0.0030395136778115,0.8432773052567974,0.1986830614687396,10439.931844568302,217.49858009517297
ahuehuetes_norte,de_los_bosques,18,209.0,210.9248155081851,-99.24577865828584,19.40537707718716,-99.25060045130309,19.410038128617952,0.0060790273556231,0.8431334012797912,0.1986830614687396,44083.28644121069,210.9248155081851
ahuehuetes_norte,universidad_anahuac,19,393.0,210.39086517992385,-99.24577865828584,19.40537707718716,-99.26196651649354,19.403197161504146,0.0060790273556231,0.8431334012797912,0.1986830614687396,82683.61001571006,210.39086517992382
ahuehuetes_norte,ahuehuetes_norte,20,239.0,205.10111452697407,-99.24577865828584,19.40537707718716,-99.24577865828584,19.40537707718716,0.0,0.8429895464083904,0.1986830614687396,49019.166371946805,205.10111452697407
ahuehuetes_norte,reforma_social,21,24.0,203.34367361473207,-99.24577865828584,19.40537707718716,-99.22069156982484,19.43050178811614,0.0030395136778115,0.8431334012797912,0.1986830614687396,4880.248166753569,203.34367361473207
ahuehuetes_norte,carso_antara_miyana,22,385.0,203.0074822120241,-99.24577865828584,19.40537707718716,-99.20211710257206,19.442004608729604,0.0060790273556231,0.8432773052567974,0.1986830614687396,78157.8806516293,203.00748221202414
ahuehuetes_norte,fuentes_casino,23,45.0,200.7952741816248,-99.24577865828584,19.40537707718716,-99.2237199216364,19.42840243888597,0.0030395136778115,0.8431334012797912,0.1986830614687396,9035.787338173117,200.79527418162482
ahuehuetes_norte,sedena,24,30.0,197.71459756989347,-99.24577865828584,19.40537707718716,-99.219063056113,19.435677259940665,0.0030395136778115,0.8431334012797912,0.1986830614687396,5931.437927096804,197.71459756989347
ahuehuetes_norte,reforma_regina,25,15.0,194.357305466633,-99.24577865828584,19.40537707718716,-99.23638838229805,19.399395057427363,0.0030395136778115,0.8431334012797912,0.1986830614687396,2915.359581999495,194.357305466633
ahuehuetes_norte,lomas_altas,26,68.0,194.02568311458543,-99.24577865828584,19.40537707718716,-99.22850054071674,19.39807062039452,0.0030395136778115,0.8431334012797912,0.1986830614687396,13193.74645179181,194.02568311458546
ahuehuetes_norte,agwa_bezares,27,57.0,193.5122868063203,-99.24577865828584,19.40537707718716,-99.24900442945956,19.38663135993909,0.0121580547112462,0.8432773052567974,0.1986830614687396,11030.200347960257,193.5122868063203
ahuehuetes_norte,reforma_bnp,28,32.0,192.7039519726048,-99.24577865828584,19.40537707718716,-99.24347411037613,19.38597442537458,0.0030395136778115,0.8432773052567974,0.1986830614687396,6166.526463123352,192.70395197260476
ahuehuetes_norte,nodo_reforma_palmas,29,19.0,191.6959082649783,-99.24577865828584,19.40537707718716,-99.22578511279754,19.40923435094901,0.0030395136778115,0.8431334012797912,0.1986830614687396,3642.2222570345875,191.6959082649783
ahuehuetes_norte,santa_fe_centro_comercial,30,296.0,191.47366412438,-99.24577865828584,19.40537707718716,-99.27452824250766,19.35909839502836,0.0060790273556231,0.8432773052567974,0.1986830614687396,56676.20458081648,191.47366412437998
ahuehuetes_norte,ahuehuetes_sur,31,447.0,188.26176797269943,-99.24577865828584,19.40537707718716,-99.2441073831352,19.40052159766137,0.0030395136778115,0.8431334012797912,0.1986830614687396,84153.01028379666,188.26176797269946
ahuehuetes_norte,anahuac_1,32,120.0,187.0298274640972,-99.24577865828584,19.40537707718716,-99.18012525362312,19.44015083562541,0.0030395136778115,0.8432773052567974,0.1986830614687396,22443.579295691667,187.02982746409722
ahuehuetes_norte,vistahermosa,33,27.0,186.2431106211086,-99.24577865828584,19.40537707718716,-99.27042163532596,19.37671602456989,0.0030395136778115,0.8431334012797912,0.1986830614687396,5028.563986769932,186.2431106211086
ahuehuetes_norte,frontera_polanco,34,90.0,185.6759422249136,-99.24577865828584,19.40537707718716,-99.1898883102344,19.442915975401075,0.0030395136778115,0.8432773052567974,0.1986830614687396,16710.83480024222,185.67594222491357
ahuehuetes_norte,bosque_1,35,31.0,179.58951555067813,-99.24577865828584,19.40537707718716,-99.18700051993729,19.4196359510427,0.0030395136778115,0.8435687478676218,0.1986830614687396,5567.274982071022,179.58951555067813
ahuehuetes_norte,bahias,36,93.0,179.07085741336,-99.24577865828584,19.40537707718716,-99.17444417079076,19.436342631674787,0.0030395136778115,0.8432773052567974,0.1986830614687396,16653.58973944248,179.07085741336
ahuehuetes_norte,cruce_echanove,37,119.0,176.73377037505674,-99.24577865828584,19.40537707718716,-99.27875789244648,19.366765417540147,0.0030395136778115,0.8431334012797912,0.1986830614687396,21031.31867463175,176.73377037505674
ahuehuetes_norte,campo_marte,38,139.0,174.65248455617913,-99.24577865828584,19.40537707718716,-99.19606625593664,19.423384985791564,0.0030395136778115,0.8435687478676218,0.1986830614687396,24276.6953533089,174.65248455617913
ahuehuetes_norte,carretera_libre,39,29.0,170.25117937230544,-99.24577865828584,19.40537707718716,-99.27215375907863,19.36892817208415,0.0030395136778115,0.8431334012797912,0.1986830614687396,4937.284201796858,170.25117937230544
ahuehuetes_norte,santa_fe_bosques_de,40,13.0,164.99110208790688,-99.24577865828584,19.40537707718716,-99.27175861036709,19.35128145142116,0.0030395136778115,0.8435687478676218,0.1986830614687396,2144.8843271427895,164.99110208790688
ahuehuetes_norte,santa_fe_cumbres_de,41,32.0,164.98363117799946,-99.24577865828584,19.40537707718716,-99.26149095581826,19.34901120608616,0.0030395136778115,0.8432773052567974,0.1986830614687396,5279.476197695983,164.98363117799946
ahuehuetes_norte,santa_fe_tec,42,62.0,164.97772430753795,-99.24577865828584,19.40537707718716,-99.2587210748181,19.3595280300666,0.0030395136778115,0.8432773052567974,0.1986830614687396,10228.618907067354,164.97772430753795
ahuehuetes_norte,carretera_al_olivo,43,7.0,161.10712650238187,-99.24577865828584,19.40537707718716,-99.27946448261554,19.378125840718912,0.0030395136778115,0.8431334012797912,0.1986830614687396,1127.7498855166732,161.10712650238187
ahuehuetes_norte,polanco_grupo_mexico,44,25.0,159.3216457043528,-99.24577865828584,19.40537707718716,-99.20495658225298,19.43109345121825,0.0030395136778115,0.8431334012797912,0.1986830614687396,3983.04114260882,159.3216457043528
ahuehuetes_norte,polanco_palacio,45,75.0,158.91184504326517,-99.24577865828584,19.40537707718716,-99.20443533728302,19.43544912752438,0.0030395136778115,0.8431334012797912,0.1986830614687396,11918.388378244887,158.91184504326515
ahuehuetes_norte,herradura_conscripto,46,100.0,158.4211067558951,-99.24577865828584,19.40537707718716,-99.24906124767666,19.42373809678456,0.0030395136778115,0.8432773052567974,0.1986830614687396,15842.110675589509,158.4211067558951
ahuehuetes_norte,polanco_parque_lincoln,47,103.0,154.00190135296265,-99.24577865828584,19.40537707718716,-99.19708274657825,19.428901410281373,0.0060790273556231,0.8432773052567974,0.1986830614687396,15862.195839355152,154.00190135296265
ahuehuetes_norte,tecamachalco,48,72.0,151.87479876717032,-99.24577865828584,19.40537707718716,-99.22956583072396,19.424708865478244,0.0060790273556231,0.8431334012797912,0.1986830614687396,10934.985511236262,151.87479876717032
ahuehuetes_norte,de_las_fuentes,49,230.0,151.56492713341893,-99.24577865828584,19.40537707718716,-99.23731115865844,19.42036925767831,0.0091185410334346,0.8431334012797912,0.1986830614687396,34859.933240686354,151.56492713341893
ahuehuetes_norte,palmas_jp_morgan,50,79.0,140.78457581917306,-99.24577865828584,19.40537707718716,-99.21289780887226,19.43183808325896,0.0030395136778115,0.8432773052567974,0.1986830614687396,11121.981489714672,140.78457581917306
ahuehuetes_norte,polanco_gandhi,51,93.0,140.72037709350877,-99.24577865828584,19.40537707718716,-99.1854346949216,19.427586891008715,0.0030395136778115,0.8432773052567974,0.1986830614687396,13086.995069696315,140.72037709350877
ahuehuetes_sur,carso_antara_miyana,1,596.0,293.8547276522305,-99.2441073831352,19.40052159766137,-99.20211710257206,19.442004608729604,0.0243161094224924,0.8736979189212337,0.321203567703908,175137.41768072938,293.8547276522305
ahuehuetes_sur,polanco_parroquia,2,395.0,245.99733473553212,-99.2441073831352,19.40052159766137,-99.19624153588704,19.434792329066468,0.0395136778115501,0.8736979189212337,0.321203567703908,97168.9472205352,245.99733473553218
ahuehuetes_sur,vialidad_de_la_barranca,3,169.0,240.38732159813364,-99.2441073831352,19.40052159766137,-99.28056454184696,19.393200459164007,0.0091185410334346,0.8736979189212337,0.321203567703908,40625.45735008459,240.38732159813364
ahuehuetes_sur,interlomas_magnocentro,4,236.0,240.2911194088248,-99.2441073831352,19.40052159766137,-99.27313998603957,19.40328714404757,0.0060790273556231,0.8736979189212337,0.321203567703908,56708.704180482644,240.29111940882476
ahuehuetes_sur,ave_club_de_golf_lomas,5,13.0,236.90249635623715,-99.2441073831352,19.40052159766137,-99.28091970167468,19.401253668149664,0.0060790273556231,0.8736979189212337,0.321203567703908,3079.732452631083,236.90249635623715
ahuehuetes_sur,santa_fe_centro_comercial,6,393.0,226.60153961470385,-99.2441073831352,19.40052159766137,-99.27452824250766,19.35909839502836,0.0395136778115501,0.8738524463211136,0.321203567703908,89054.4050685786,226.60153961470382
ahuehuetes_sur,carretera_al_olivo,7,16.0,220.5774028080386,-99.2441073831352,19.40052159766137,-99.27946448261554,19.378125840718912,0.0030395136778115,0.8738524463211136,0.321203567703908,3529.238444928618,220.5774028080386
ahuehuetes_sur,carretera_libre,8,74.0,216.0261404037448,-99.2441073831352,19.40052159766137,-99.27215375907863,19.36892817208415,0.0030395136778115,0.8738524463211136,0.321203567703908,15985.934389877115,216.0261404037448
ahuehuetes_sur,cruce_echanove,9,410.0,215.76783421884824,-99.2441073831352,19.40052159766137,-99.27875789244648,19.366765417540147,0.0030395136778115,0.8738524463211136,0.321203567703908,88464.8120297278,215.76783421884826
ahuehuetes_sur,vistahermosa,10,62.0,213.76022814048665,-99.2441073831352,19.40052159766137,-99.27042163532596,19.37671602456989,0.0030395136778115,0.8738524463211136,0.321203567703908,13253.13414471017,213.76022814048662
ahuehuetes_sur,santa_fe_ibero,11,200.0,212.85463410015683,-99.2441073831352,19.40052159766137,-99.26311562221406,19.36882267011668,0.0091185410334346,0.8736979189212337,0.321203567703908,42570.92682003137,212.85463410015683
ahuehuetes_sur,frontera_polanco,12,137.0,206.38452974982343,-99.2441073831352,19.40052159766137,-99.1898883102344,19.442915975401075,0.0030395136778115,0.8736979189212337,0.321203567703908,28274.68057572581,206.38452974982343
ahuehuetes_sur,bahias,13,104.0,205.7917730566392,-99.2441073831352,19.40052159766137,-99.17444417079076,19.436342631674787,0.0030395136778115,0.8736979189212337,0.321203567703908,21402.344397890472,205.79177305663916
ahuehuetes_sur,herradura_conscripto,14,179.0,205.24044864665748,-99.2441073831352,19.40052159766137,-99.24906124767666,19.42373809678456,0.0030395136778115,0.8738524463211136,0.321203567703908,36738.04030775169,205.24044864665748
ahuehuetes_sur,anahuac_1,15,172.0,204.5057156880778,-99.2441073831352,19.40052159766137,-99.18012525362312,19.44015083562541,0.0030395136778115,0.8736979189212337,0.321203567703908,35174.98309834938,204.5057156880778
ahuehuetes_sur,tamarindos,16,211.0,202.58192161036865,-99.2441073831352,19.40052159766137,-99.25657356707455,19.38575442430784,0.0243161094224924,0.8736979189212337,0.321203567703908,42744.78545978778,202.58192161036862
ahuehuetes_sur,universidad_anahuac,17,149.0,198.0212028638055,-99.2441073831352,19.40052159766137,-99.26196651649354,19.403197161504146,0.0030395136778115,0.8738524463211136,0.321203567703908,29505.159226707023,198.0212028638055
ahuehuetes_sur,tecamachalco,18,49.0,197.99447042369536,-99.2441073831352,19.40052159766137,-99.22956583072396,19.424708865478244,0.0303951367781155,0.8736979189212337,0.321203567703908,9701.729050761072,197.99447042369536
ahuehuetes_sur,blvrd_anahuac,19,33.0,197.82193523445304,-99.2441073831352,19.40052159766137,-99.27341980622992,19.394441131049383,0.0030395136778115,0.8738524463211136,0.321203567703908,6528.12386273695,197.82193523445304
ahuehuetes_sur,de_las_fuentes,20,185.0,197.1130109309017,-99.2441073831352,19.40052159766137,-99.23731115865844,19.42036925767831,0.0273556231003039,0.8736979189212337,0.321203567703908,36465.907022216816,197.1130109309017
ahuehuetes_sur,anzures,21,199.0,193.21899879443507,-99.2441073831352,19.40052159766137,-99.17827334839684,19.431484247192568,0.0030395136778115,0.8736979189212337,0.321203567703908,38450.58076009258,193.21899879443507
ahuehuetes_sur,de_los_bosques,22,67.0,187.1160198140359,-99.2441073831352,19.40052159766137,-99.25060045130309,19.410038128617952,0.0030395136778115,0.8736979189212337,0.321203567703908,12536.773327540404,187.1160198140359
ahuehuetes_sur,ahuehuetes_norte,23,89.0,186.0533822126681,-99.2441073831352,19.40052159766137,-99.24577865828584,19.40537707718716,0.0030395136778115,0.8736979189212337,0.321203567703908,16558.751016927465,186.05338221266814
ahuehuetes_sur,reforma_regina,24,87.0,182.5031064093477,-99.2441073831352,19.40052159766137,-99.23638838229805,19.399395057427363,0.0121580547112462,0.8736979189212337,0.321203567703908,15877.77025761325,182.5031064093477
ahuehuetes_sur,nodo_reforma_palmas,25,146.0,181.43098592832985,-99.2441073831352,19.40052159766137,-99.22578511279754,19.40923435094901,0.0030395136778115,0.8736979189212337,0.321203567703908,26488.923945536153,181.43098592832982
ahuehuetes_sur,santa_fe_quintana,26,32.0,180.5221889672933,-99.2441073831352,19.40052159766137,-99.24989702017496,19.36964298703847,0.0030395136778115,0.8736979189212337,0.321203567703908,5776.710046953384,180.52218896729326
ahuehuetes_sur,lomas_altas,27,343.0,179.69286873893353,-99.2441073831352,19.40052159766137,-99.22850054071674,19.39807062039452,0.0030395136778115,0.8736979189212337,0.321203567703908,61634.6539774542,179.69286873893353
ahuehuetes_sur,sante_fe_patio,28,177.0,179.24440511498716,-99.2441073831352,19.40052159766137,-99.25349395128733,19.37558865778865,0.0030395136778115,0.8736979189212337,0.321203567703908,31726.259705352728,179.24440511498716
ahuehuetes_sur,polanco_parque_lincoln,29,202.0,177.664224486508,-99.2441073831352,19.40052159766137,-99.19708274657825,19.428901410281373,0.0091185410334346,0.8738524463211136,0.321203567703908,35888.17334627462,177.664224486508
ahuehuetes_sur,rios,30,210.0,177.04848934632696,-99.2441073831352,19.40052159766137,-99.16920899521506,19.42951342694659,0.0030395136778115,0.8738524463211136,0.321203567703908,37180.18276272866,177.04848934632696
ahuehuetes_sur,roma_condesa_2,31,1021.0,172.50406868796142,-99.2441073831352,19.40052159766137,-99.17197870364444,19.40971067337264,0.0030395136778115,0.8736979189212337,0.321203567703908,176126.6541304086,172.50406868796142
ahuehuetes_sur,bosques_pabellon,32,159.0,145.8304880546636,-99.2441073831352,19.40052159766137,-99.26237205113314,19.39081057167338,0.0030395136778115,0.8736979189212337,0.321203567703908,23187.047600691512,145.8304880546636
ahuehuetes_sur,el_olivo,33,13.0,145.79062233248575,-99.2441073831352,19.40052159766137,-99.27744135324596,19.38735328963119,0.0030395136778115,0.8736979189212337,0.321203567703908,1895.2780903223147,145.79062233248575
ahuehuetes_sur,loma_de_la_palma,34,18.0,145.738967139932,-99.2441073831352,19.40052159766137,-99.2716599233325,19.385898929960657,0.0030395136778115,0.8736979189212337,0.321203567703908,2623.3014085187756,145.738967139932
ahuehuetes_sur,palmas_jp_morgan,35,192.0,144.05771755447202,-99.2441073831352,19.40052159766137,-99.21289780887226,19.43183808325896,0.0030395136778115,0.8738524463211136,0.321203567703908,27659.08177045863,144.05771755447202
anahuac_1,santa_fe_bosques_de,1,5.0,258.19608687280265,-99.18012525362312,19.44015083562541,-99.27175861036709,19.35128145142116,0.0030395136778115,0.8385619806681364,0.1940830217869768,1290.9804343640133,258.19608687280265
anahuac_1,santa_fe_tec,2,14.0,257.81819062267715,-99.18012525362312,19.44015083562541,-99.2587210748181,19.3595280300666,0.0030395136778115,0.8381275201865269,0.1940830217869768,3609.45466871748,257.81819062267715
anahuac_1,santa_fe_cumbres_de,3,6.0,255.6114501794617,-99.18012525362312,19.44015083562541,-99.26149095581826,19.34901120608616,0.0030395136778115,0.8381275201865269,0.1940830217869768,1533.6687010767703,255.6114501794617
anahuac_1,juarez_soho_house,4,28.0,253.25619107147529,-99.18012525362312,19.44015083562541,-99.15507678703445,19.42919635607831,0.0030395136778115,0.8382697203087167,0.1940830217869768,7091.173350001308,253.25619107147529
anahuac_1,ave_club_de_golf_lomas,5,1.0,249.5066997445346,-99.18012525362312,19.44015083562541,-99.28091970167468,19.401253668149664,0.0212765957446808,0.8382697203087167,0.1940830217869768,249.50669974453461,249.50669974453461
anahuac_1,vialidad_de_la_barranca,6,22.0,229.08783462750787,-99.18012525362312,19.44015083562541,-99.28056454184696,19.393200459164007,0.0060790273556231,0.8381275201865269,0.1940830217869768,5039.932361805173,229.08783462750787
anahuac_1,interlomas_magnocentro,7,33.0,220.02733755985744,-99.18012525362312,19.44015083562541,-99.27313998603957,19.40328714404757,0.0060790273556231,0.8381275201865269,0.1940830217869768,7260.902139475295,220.02733755985744
anahuac_1,bosque_1,8,4.0,218.71849775384752,-99.18012525362312,19.44015083562541,-99.18700051993729,19.4196359510427,0.0060790273556231,0.8385619806681364,0.1940830217869768,874.8739910153901,218.71849775384752
anahuac_1,cruce_echanove,9,26.0,215.9808291199973,-99.18012525362312,19.44015083562541,-99.27875789244648,19.366765417540147,0.0030395136778115,0.8382697203087167,0.1940830217869768,5615.50155711993,215.9808291199973
anahuac_1,santa_fe_centro_comercial,10,54.0,215.97395798551509,-99.18012525362312,19.44015083562541,-99.27452824250766,19.35909839502836,0.0273556231003039,0.8381275201865269,0.1940830217869768,11662.593731217814,215.97395798551509
anahuac_1,campo_marte,11,13.0,215.1384734488708,-99.18012525362312,19.44015083562541,-99.19606625593664,19.423384985791564,0.0030395136778115,0.8385619806681364,0.1940830217869768,2796.80015483532,215.13847344887077
anahuac_1,rios,12,30.0,209.5452351012992,-99.18012525362312,19.44015083562541,-99.16920899521506,19.42951342694659,0.0060790273556231,0.8381275201865269,0.1940830217869768,6286.357053038976,209.5452351012992
anahuac_1,polanco_palacio,13,62.0,206.9289101298856,-99.18012525362312,19.44015083562541,-99.20443533728302,19.43544912752438,0.0121580547112462,0.8381275201865269,0.1940830217869768,12829.592428052907,206.9289101298856
anahuac_1,polanco_grupo_mexico,14,26.0,202.29810635564732,-99.18012525362312,19.44015083562541,-99.20495658225298,19.43109345121825,0.0030395136778115,0.8381275201865269,0.1940830217869768,5259.750765246832,202.29810635564738
anahuac_1,blvrd_anahuac,15,3.0,198.48636704058208,-99.18012525362312,19.44015083562541,-99.27341980622992,19.394441131049383,0.0060790273556231,0.8382697203087167,0.1940830217869768,595.4591011217462,198.48636704058208
anahuac_1,universidad_anahuac,16,22.0,195.42471998421172,-99.18012525362312,19.44015083562541,-99.26196651649354,19.403197161504146,0.0060790273556231,0.8382697203087167,0.1940830217869768,4299.343839652659,195.42471998421178
anahuac_1,reforma_regina,17,3.0,192.4221537180416,-99.18012525362312,19.44015083562541,-99.23638838229805,19.399395057427363,0.0151975683890577,0.8382697203087167,0.1940830217869768,577.2664611541246,192.42215371804153
anahuac_1,polanco_gandhi,18,22.0,188.84808095448008,-99.18012525362312,19.44015083562541,-99.1854346949216,19.427586891008715,0.0030395136778115,0.8382697203087167,0.1940830217869768,4154.657780998562,188.84808095448008
anahuac_1,lomas_altas,19,16.0,188.6662396306945,-99.18012525362312,19.44015083562541,-99.22850054071674,19.39807062039452,0.0030395136778115,0.8382697203087167,0.1940830217869768,3018.6598340911114,188.66623963069446
anahuac_1,nodo_reforma_palmas,20,8.0,187.7226857999059,-99.18012525362312,19.44015083562541,-99.22578511279754,19.40923435094901,0.0030395136778115,0.8382697203087167,0.1940830217869768,1501.7814863992471,187.7226857999059
anahuac_1,santa_fe_ibero,21,115.0,184.69262174834404,-99.18012525362312,19.44015083562541,-99.26311562221406,19.36882267011668,0.0030395136778115,0.8382697203087167,0.1940830217869768,21239.651501059565,184.69262174834404
anahuac_1,fuentes_casino,22,29.0,184.08102190793164,-99.18012525362312,19.44015083562541,-99.2237199216364,19.42840243888597,0.0030395136778115,0.8382697203087167,0.1940830217869768,5338.349635330018,184.08102190793164
anahuac_1,bosque_real,23,19.0,182.4633852083508,-99.18012525362312,19.44015083562541,-99.28714056877524,19.42465501633056,0.0030395136778115,0.8382697203087167,0.1940830217869768,3466.8043189586656,182.46338520835081
anahuac_1,lomas_country_club,24,10.0,181.7372831090881,-99.18012525362312,19.44015083562541,-99.28819674967784,19.4060214954013,0.0030395136778115,0.8382697203087167,0.1940830217869768,1817.3728310908812,181.7372831090881
anahuac_1,ahuehuetes_sur,25,25.0,177.7977724465122,-99.18012525362312,19.44015083562541,-99.2441073831352,19.40052159766137,0.0091185410334346,0.8381275201865269,0.1940830217869768,4444.944311162805,177.7977724465122
anahuac_1,juarez_rosa,26,119.0,177.12458428899055,-99.18012525362312,19.44015083562541,-99.1685549376507,19.42449048486485,0.0030395136778115,0.8382697203087167,0.1940830217869768,21077.825530389877,177.12458428899055
anahuac_1,carso_antara_miyana,27,194.0,176.6046057484011,-99.18012525362312,19.44015083562541,-99.20211710257206,19.442004608729604,0.0030395136778115,0.8382697203087167,0.1940830217869768,34261.29351518981,176.6046057484011
anahuac_1,lomas_virreyes,28,47.0,173.97851346891943,-99.18012525362312,19.44015083562541,-99.20445840746932,19.42297381834899,0.0030395136778115,0.8382697203087167,0.1940830217869768,8176.990133039213,173.97851346891943
anahuac_1,sedena,29,24.0,173.3911756641703,-99.18012525362312,19.44015083562541,-99.219063056113,19.435677259940665,0.0030395136778115,0.8382697203087167,0.1940830217869768,4161.388215940087,173.3911756641703
anahuac_1,roma_condesa_2,30,235.0,170.30437089867328,-99.18012525362312,19.44015083562541,-99.17197870364444,19.40971067337264,0.0030395136778115,0.8381275201865269,0.1940830217869768,40021.52716118822,170.30437089867328
anahuac_1,lomas_olimpo,31,4.0,169.84083548318057,-99.18012525362312,19.44015083562541,-99.21579158596154,19.42595291998581,0.0060790273556231,0.8385619806681364,0.1940830217869768,679.3633419327223,169.84083548318057
anahuac_1,reforma_social,32,19.0,168.3763586997486,-99.18012525362312,19.44015083562541,-99.22069156982484,19.43050178811614,0.0030395136778115,0.8382697203087167,0.1940830217869768,3199.1508152952238,168.3763586997486
anahuac_1,el_olivo,33,6.0,165.72718334037015,-99.18012525362312,19.44015083562541,-99.27744135324596,19.38735328963119,0.0060790273556231,0.8381275201865269,0.1940830217869768,994.3631000422208,165.72718334037015
anahuac_1,herradura_conscripto,34,123.0,160.3104252823125,-99.18012525362312,19.44015083562541,-99.24906124767666,19.42373809678456,0.0030395136778115,0.8382697203087167,0.1940830217869768,19718.182309724438,160.3104252823125
anahuac_1,bosques_pabellon,35,34.0,160.02806763545135,-99.18012525362312,19.44015083562541,-99.26237205113314,19.39081057167338,0.0030395136778115,0.8381275201865269,0.1940830217869768,5440.954299605346,160.02806763545135
anahuac_1,loma_de_la_palma,36,11.0,159.04955714269,-99.18012525362312,19.44015083562541,-99.2716599233325,19.385898929960657,0.0030395136778115,0.8382697203087167,0.1940830217869768,1749.54512856959,159.04955714269
anahuac_1,lomas_fc_cuernavaca,37,86.0,156.41771899162563,-99.18012525362312,19.44015083562541,-99.20769773996038,19.42895254588184,0.0030395136778115,0.8382697203087167,0.1940830217869768,13451.923833279805,156.41771899162563
anahuac_1,lomas_barrilaco,38,25.0,155.1732861300283,-99.18012525362312,19.44015083562541,-99.22168073798956,19.42002371932811,0.0030395136778115,0.8381275201865269,0.1940830217869768,3879.3321532507075,155.1732861300283
anahuac_1,anzures,39,23.0,153.81331241772747,-99.18012525362312,19.44015083562541,-99.17827334839684,19.431484247192568,0.0030395136778115,0.8381275201865269,0.1940830217869768,3537.706185607732,153.81331241772747
anahuac_1,nodo_monte_libano,40,53.0,153.171898175398,-99.18012525362312,19.44015083562541,-99.22775787154656,19.42068203941582,0.0030395136778115,0.8381275201865269,0.1940830217869768,8118.110603296094,153.171898175398
anahuac_1,polanco_parroquia,41,85.0,147.18845082858903,-99.18012525362312,19.44015083562541,-99.19624153588704,19.434792329066468,0.0030395136778115,0.8381275201865269,0.1940830217869768,12511.01832043007,147.18845082858905
anahuac_1,lagos,42,30.0,145.14470320960953,-99.18012525362312,19.44015083562541,-99.19264764424182,19.44005294880619,0.0030395136778115,0.8382697203087167,0.1940830217869768,4354.341096288286,145.14470320960953
anahuac_1,lomas_trastevere,43,66.0,139.2816304053857,-99.18012525362312,19.44015083562541,-99.2131915661818,19.418833952452264,0.0030395136778115,0.8381275201865269,0.1940830217869768,9192.587606755456,139.2816304053857
anahuac_1,palmas_jp_morgan,44,130.0,139.06251967988317,-99.18012525362312,19.44015083562541,-99.21289780887226,19.43183808325896,0.0030395136778115,0.8381275201865269,0.1940830217869768,18078.12755838481,139.06251967988317
anahuac_1,lomas_prado_norte,45,40.0,137.28768894296894,-99.18012525362312,19.44015083562541,-99.21221227686004,19.426802777070936,0.0030395136778115,0.8381275201865269,0.1940830217869768,5491.507557718757,137.28768894296894
anahuac_1,polanco_5,46,81.0,136.58888470300153,-99.18012525362312,19.44015083562541,-99.18677511764794,19.43429311476215,0.0030395136778115,0.8381275201865269,0.1940830217869768,11063.699660943123,136.58888470300153
